Rua Inglês de Souza,Vista Alegre,Curitiba,80820-530
Rua Comendador David dos Santos Pacheco,Vista Alegre,Curitiba,80820-570
Rua Deputado Rivadávia Vargas,Vista Alegre,Curitiba,80820-630
Avenida Presidente Wenceslau Braz,Lindóia,Curitiba,81010-000
Rua Júlio Diniz,Guaíra,Curitiba,81010-040
Rua Capitão João Zaleski,Lindóia,Curitiba,81010-080
Rua Leon Tolstoi,Lindóia,Curitiba,81010-090
Avenida Henry Ford,Lindóia,Curitiba,81010-100
Rua Mem de Sá,Lindóia,Curitiba,81010-110
Rua Conde dos Arcos,Lindóia,Curitiba,81010-120
Rua Oscar Wilde,Lindóia,Curitiba,81010-230
Rua Djalma Ferreira Maciel,Lindóia,Curitiba,81010-270
Avenida Santa Bernadethe,Portão,Curitiba,81010-310
Rua Elvira Annibaleto,Novo Mundo,Curitiba,81010-340
Rua Cyrillo Merlin,Novo Mundo,Curitiba,81010-360
Rua Sérgio Harris Queirolo,Novo Mundo,Curitiba,81010-410
Rua Maria Trevisan Tortato,Novo Mundo,Curitiba,81020-000
Avenida Brasília,Novo Mundo,Curitiba,81020-010
Rua Ildefonso Stockler de França,Novo Mundo,Curitiba,81020-040
Rua Doutor José Palú,Novo Mundo,Curitiba,81020-050
Rua Adelino Leal Nunes,Novo Mundo,Curitiba,81020-080
Rua João Stenzowski,Novo Mundo,Curitiba,81020-120
Rua Nicolau Serrato Sobrinho,Novo Mundo,Curitiba,81020-130
Rua Waldemiro Ry,Novo Mundo,Curitiba,81020-140
Rua Maria Bueno,Novo Mundo,Curitiba,81020-180
Rua Izidoro Siedeliski,Novo Mundo,Curitiba,81020-290
Rua Clara Polsin,Novo Mundo,Curitiba,81020-310
Rua das Araras,Novo Mundo,Curitiba,81020-490
Rua das Corruíras,Novo Mundo,Curitiba,81020-570
Rua Infante Dom Henrique,Capão Raso,Curitiba,81020-630
Rua São Judas Tadeu,Capão Raso,Curitiba,81020-640
Rua Prefeito Ambrósio Bini,Capão Raso,Curitiba,81020-660
Rua Dante Luiz Júnior,Capão Raso,Curitiba,81020-720
Rua Omilio Monteiro Soares,Fanny,Curitiba,81030-001
Rua Major Vicente de Castro,Fanny,Curitiba,81030-020
Rua Professor Domingos Lukaszewiczs,Fanny,Curitiba,81030-240
Avenida Santa Bernadethe,Fanny,Curitiba,81030-270
Rua Capitão José Maria Sobrinho,Fanny,Curitiba,81030-300
Rua José Ferreira de Barros,Fanny,Curitiba,81030-320
Rua Nelson Antônio Farias,Fanny,Curitiba,81030-350
Rua Hassib Jezzini,Fanny,Curitiba,81030-360
Rua José Taschner,Fanny,Curitiba,81030-370
Rua Rosa Carvalho Chaves,Fanny,Curitiba,81030-390
Rua Pastor Antônio Cardona Aguiar,Novo Mundo,Curitiba,81030-430
Avenida República Argentina,Novo Mundo,Curitiba,81050-001
Rua Alberto Stenzowski,Novo Mundo,Curitiba,81050-020
Rua Bernardo Jacintho da Veiga,Novo Mundo,Curitiba,81050-100
Rua Pedro Zagonel,Novo Mundo,Curitiba,81050-110
Rua Luiz Leopoldo Landal,Novo Mundo,Curitiba,81050-120
Rua Gustavo Schier,Novo Mundo,Curitiba,81050-130
Rua Deputado Waldemiro Pedroso,Novo Mundo,Curitiba,81050-150
Rua João Bonat,Novo Mundo,Curitiba,81050-170
Rua Pedro Gusso,Novo Mundo,Curitiba,81050-200
Rua Mário Chalbaud Biscaia,Novo Mundo,Curitiba,81050-240
Rua Olga de Araújo Espíndola,Novo Mundo,Curitiba,81050-280
Rua Laudelino Ferreira Lopes,Novo Mundo,Curitiba,81050-310
Rua Francisco Fruet,Novo Mundo,Curitiba,81050-390
Rua Fioravante Slaviero,Novo Mundo,Curitiba,81050-400
Rua Doutor Luiz Losso Filho,Novo Mundo,Curitiba,81050-430
Rua Julião Guião Queirolo,Novo Mundo,Curitiba,81050-442
Rua Carolina Castelli,Novo Mundo,Curitiba,81050-450
Rua João de Paula Cordeiro Filho,Novo Mundo,Curitiba,81050-470
Rua General Potiguara,Novo Mundo,Curitiba,81050-500
Rua Frei Gaspar da Madre de Deus,Novo Mundo,Curitiba,81050-590
Rua Alcebíades Ribeiro Padilha,Novo Mundo,Curitiba,81050-600
Rua Nahyr Costa Lima Padilha,Novo Mundo,Curitiba,81050-660
Rua Pastor Osmar Cabral,Novo Mundo,Curitiba,81050-688
Rua João Bettega,Portão,Curitiba,81070-000
Rua João Bettega,Portão,Curitiba,81070-001
Rua Luiz Parigot de Souza,Portão,Curitiba,81070-050
Rua Doutor João Tobias Pinto Rebelo,Portão,Curitiba,81070-070
Rua Miguel Abrão,Portão,Curitiba,81070-140
Rua Itacolomi,Portão,Curitiba,81070-150
Rua Itajubá,Portão,Curitiba,81070-190
Rua Carlos Blanck,Portão,Curitiba,81070-210
Rua Domingos Batista Vizoli,Portão,Curitiba,81070-290
Rua Pedro Américo,Novo Mundo,Curitiba,81110-010
Rua Francisco Raitani,Capão Raso,Curitiba,81110-070
Rua Pedro Krasinski,Capão Raso,Curitiba,81110-080
Rua Delegado Naby Paraná,Capão Raso,Curitiba,81110-120
Rua Bôrtolo Gusso,Capão Raso,Curitiba,81110-200
Rua Eleonora Faria Costa da Silva,Capão Raso,Curitiba,81110-290
Rua Francisco Habinovski,Capão Raso,Curitiba,81110-330
Rua Santa Mônica,Capão Raso,Curitiba,81110-400
Rua Ipiranga,Capão Raso,Curitiba,81110-410
Rua Olintho Vidigal,Capão Raso,Curitiba,81110-440
Rua Elói Orestes Zeglin,Pinheirinho,Curitiba,81110-520
Rua Lothario Boutin,Pinheirinho,Curitiba,81110-522
Avenida Winston Churchill,Capão Raso,Curitiba,81130-000
Rua José Clementino Bettega,Capão Raso,Curitiba,81130-020
Rua Domingos Gabardo,Capão Raso,Curitiba,81130-040
Rua José Zaleski,Capão Raso,Curitiba,81130-060
Rua Frei Teófilo,Capão Raso,Curitiba,81130-070
Rua Professor Waldir de Jesus,Capão Raso,Curitiba,81130-110
Rua Capitão Argemiro Monteiro Wanderley,Capão Raso,Curitiba,81130-160
Rua Marechal Rondon,Capão Raso,Curitiba,81130-170
Rua José Rodrigues Pinheiro,Capão Raso,Curitiba,81130-200
Rua Marechal Octávio Saldanha Mazza,Capão Raso,Curitiba,81130-220
Rua Atílio Brunetti,Capão Raso,Curitiba,81130-230
Rua Francisco de Camargo Pinto,Capão Raso,Curitiba,81130-290
"Avenida Winston Churchill, 2630",Pinheirinho,Curitiba,81130-970
Avenida Winston Churchill,Capão Raso,Curitiba,81150-050
Avenida Winston Churchill,Pinheirinho,Curitiba,81150-051
Rua Atílio Brunetti,Pinheirinho,Curitiba,81150-070
Rua Olindo Sequinel,Capão Raso,Curitiba,81150-120
Rua Leon Nicolas,Capão Raso,Curitiba,81150-140
Rua Doutor Waldemiro Pereira,Capão Raso,Curitiba,81150-150
Rua José Alcides de Lima,Capão Raso,Curitiba,81150-160
Rua Carolina dos Anjos,Pinheirinho,Curitiba,81150-240
Rua João Mendes da Silveira,Pinheirinho,Curitiba,81150-260
Rua da Constituição,Pinheirinho,Curitiba,81150-270
Rua Valentin Nichele,Pinheirinho,Curitiba,81150-310
Rua Aref Kudri,Pinheirinho,Curitiba,81150-317
Rua Valdeci dos Santos,Pinheirinho,Curitiba,81150-370
Rua João Sguario,Cidade Industrial,Curitiba,81170-000
Rua Elvira dos Santos Goulart,Cidade Industrial,Curitiba,81170-090
Rua João Chede,Cidade Industrial,Curitiba,81170-220
Rua Antônio Lacerda Braga,Cidade Industrial,Curitiba,81170-240
Rua Arlindo Cooper,Cidade Industrial,Curitiba,81170-290
Rua Moacyr da Fonseca Lopes,Cidade Industrial,Curitiba,81170-325
Rua Ernesto Che Guevara,Cidade Industrial,Curitiba,81170-327
Rua Angelina Turesso Cavalim,Cidade Industrial,Curitiba,81170-370
Rua Pastor Luiz Antônio Alvear Lagos,Cidade Industrial,Curitiba,81170-400
Avenida Governador Carlos Lacerda,Cidade Industrial,Curitiba,81170-460
Rua Antônio Fernandes da Silva,Cidade Industrial,Curitiba,81170-580
Rua Apparecida Feliciano Caetano,Cidade Industrial,Curitiba,81170-700
Rua Paulo Gorski,Mossunguê,Curitiba,81200-000
Rua Professor Pedro Viriato Parigot de Souza,Mossunguê,Curitiba,81200-100
Rua Deputado Heitor Alencar Furtado,Mossunguê,Curitiba,81200-110
Rua Ricardo Valt,Mossunguê,Curitiba,81200-130
Rua João Domachoski,Mossunguê,Curitiba,81200-150
Rua Tereza Zacot Nicco,Mossunguê,Curitiba,81200-210
Rua Francisco Juglair,Mossunguê,Curitiba,81200-230
Rua José Izidoro Biazetto,Campo Comprido,Curitiba,81200-240
Rua Edmundo Kaminski,Orleans,Curitiba,81200-400
Rua Antônio Kaminski,Orleans,Curitiba,81200-402
Rua Doutor Edemar Ernsen,Campo Comprido,Curitiba,81200-490
Rua Doutor Brasílio Vicente de Castro,Campo Comprido,Curitiba,81200-526
Rua Geraldo Lipka,Mossunguê,Curitiba,81200-590
Rua Elvira Harkot Ramina,Mossunguê,Curitiba,81200-620
Rua Monsenhor Ivo Zanlorenzi,Mossunguê,Curitiba,81210-000
Rua José Carolo,Mossunguê,Curitiba,81210-030
Alameda das Hortênsias,Mossunguê,Curitiba,81210-070
Alameda das Rosas,Mossunguê,Curitiba,81210-080
Rua Amadeu Nico,Mossunguê,Curitiba,81210-195
Rua Paulo Gorski,Mossunguê,Curitiba,81210-220
Rua Jeremias Maciel Perretto,Campo Comprido,Curitiba,81210-310
Rua Padre José Kentenich,Campo Comprido,Curitiba,81210-342
Rua Eduardo Sprada,Campo Comprido,Curitiba,81210-370
Rua Eduardo Sprada,Campo Comprido,Curitiba,81210-371
Rua Francisco Fiorillo,Campo Comprido,Curitiba,81220-040
Rua João Alencar Guimarães,Campo Comprido,Curitiba,81220-190
Rua Íris Antônio Campos,Campo Comprido,Curitiba,81220-370
Rua Norberto Marques Ferreira,Campo Comprido,Curitiba,81220-435
Rua João Dembinski,Cidade Industrial,Curitiba,81230-000
Rua Luiz Tramontin,Campo Comprido,Curitiba,81230-161
Rua Luiz Ronaldo Canalli,Campo Comprido,Curitiba,81230-162
Rua Major Francisco Hardy,Campo Comprido,Curitiba,81230-164
Rua Mário Zanlorenzi,Campo Comprido,Curitiba,81230-165
Rua Renato Polatti,Campo Comprido,Curitiba,81230-170
Rua Rosamélia de Oliveira,Campo Comprido,Curitiba,81230-230
Rua Maria Celestina Monteiro dos Santos,Cidade Industrial,Curitiba,81230-415
Rua Ezequiel da Costa Ribeiro,Cidade Industrial,Curitiba,81230-555
Rua Raul Pompéia,Cidade Industrial,Curitiba,81240-000
Rua Porto União,Cidade Industrial,Curitiba,81240-140
Rua Dionízio Markovicz,Cidade Industrial,Curitiba,81240-160
Rua Garuva,Cidade Industrial,Curitiba,81240-200
Rua Blumenau,Cidade Industrial,Curitiba,81240-220
Rua São Miguel do Oeste,Cidade Industrial,Curitiba,81240-260
Rua João Dembinski,Cidade Industrial,Curitiba,81240-270
Rua Leopoldo da Lazari,Cidade Industrial,Curitiba,81240-350
Rua Leonor Cardoso,Campo Comprido,Curitiba,81240-380
Rua Caravelas,Campo Comprido,Curitiba,81240-410
Rua José Batista dos Santos,Cidade Industrial,Curitiba,81250-000
Rua Clemente Ritz,Cidade Industrial,Curitiba,81250-020
Rua Darci Vargas,Cidade Industrial,Curitiba,81250-190
Rua Professor Osvaldo Ormiamin,Cidade Industrial,Curitiba,81250-200
Rua Nicolau Vorobi,Cidade Industrial,Curitiba,81250-210
Rua Doutor José Guilherme Loyola,Cidade Industrial,Curitiba,81250-270
Rua Doutor Nelson Luiz Wolski Velloso,Cidade Industrial,Curitiba,81250-280
Rua Alfredo Pujol,Cidade Industrial,Curitiba,81250-310
Rua Lodovico Kaminski,Cidade Industrial,Curitiba,81260-040
Rua Ulisses Aurélio Visinoni,Cidade Industrial,Curitiba,81260-080
Rua Raul Pompéia,Cidade Industrial,Curitiba,81260-150
Rua Marcos Antônio Malucelli,Cidade Industrial,Curitiba,81260-260
Rua José Sebastião Baltazar,Cidade Industrial,Curitiba,81260-300
Rua Joaquim de Siqueira Cortes,Cidade Industrial,Curitiba,81260-440
Rua Demerval da Costa e Silva,Cidade Industrial,Curitiba,81260-540
"Avenida Juscelino Kubitschek de Oliveira, 2600",Cidade Industrial,Curitiba,81260-900
Rua Synval Stocchero,Augusta,Curitiba,81265-364
Rua Eduardo Serra,Augusta,Curitiba,81265-460
Rua Robert Redzimski,Cidade Industrial,Curitiba,81270-000
Rua Eduardo Sprada,Cidade Industrial,Curitiba,81270-010
Rua Maria Homan Wisniewski,Cidade Industrial,Curitiba,81270-100
Rua Robert Redzimski,Cidade Industrial,Curitiba,81270-102
Avenida Juscelino Kubitschek de Oliveira,Cidade Industrial,Curitiba,81270-200
Rua Crispina Ferreira Lopes,Cidade Industrial,Curitiba,81270-217
Rua Gastão de Abreu Pires,Cidade Industrial,Curitiba,81270-230
Rua Ibicaré,Cidade Industrial,Curitiba,81270-270
Rua Pedro Carlesso,Cidade Industrial,Curitiba,81270-325
Rua João Dembinski,Cidade Industrial,Curitiba,81270-330
Rua Salvador Gonçalo de Christo,Cidade Industrial,Curitiba,81270-380
Rua Juvino Ransolim,Campo Comprido,Curitiba,81270-480
Rua Bernardo Sobieck,Campo Comprido,Curitiba,81270-500
Rua Padre Victor Dewor,Cidade Industrial,Curitiba,81280-100
Avenida Juscelino Kubitschek de Oliveira,Cidade Industrial,Curitiba,81280-140
Rua Heinz Pechner,Cidade Industrial,Curitiba,81280-170
Rua André Visinoni,Cidade Industrial,Curitiba,81280-190
Rua Padre Francisco Madej,Cidade Industrial,Curitiba,81280-210
Rua Padre Paulo Warkocz,Cidade Industrial,Curitiba,81280-220
Rua Professor João Falarz,Campo Comprido,Curitiba,81280-270
Rua João Koleski,Cidade Industrial,Curitiba,81280-280
Rua Professor Pedro Viriato Parigot de Souza,Cidade Industrial,Curitiba,81280-330
Rua Ângelo Nabosne,Cidade Industrial,Curitiba,81280-332
Rua Deputado Heitor Alencar Furtado,Cidade Industrial,Curitiba,81280-340
Rua Monsenhor Ivo Zanlorenzi,Cidade Industrial,Curitiba,81280-350
Rua Rogério Pereira de Camargo,Cidade Industrial,Curitiba,81280-390
Rua Pedro Dariva,Cidade Industrial,Curitiba,81280-400
Rua João Batista Rossato Belinazo,Cidade Industrial,Curitiba,81280-470
Rua Casemiro Augusto Rodacki,Cidade Industrial,Curitiba,81280-480
Rua Benedito Carollo,Cidade Industrial,Curitiba,81290-060
Rua Pedro Cruzetta,Cidade Industrial,Curitiba,81290-220
Rua Anselmo de Lima Filho,Cidade Industrial,Curitiba,81290-250
Rua Leonardo Cândido Ferreira,Cidade Industrial,Curitiba,81305-310
Rua São Marino,Cidade Industrial,Curitiba,81305-340
Rua Senador Accioly Filho,Cidade Industrial,Curitiba,81310-000
Rua Professor Algacyr Munhoz Mader,Cidade Industrial,Curitiba,81310-020
Avenida das Indústrias,Cidade Industrial,Curitiba,81310-060
Rua João Florentino Ansai,Cidade Industrial,Curitiba,81310-230
Rua Pedro Gusso,Cidade Industrial,Curitiba,81310-300
Rua Valdyr Grando,Cidade Industrial,Curitiba,81310-370
Rua Baldur Magnus Grubba,Cidade Industrial,Curitiba,81310-400
Travessa Mauro Luiz de Matos,Cidade Industrial,Curitiba,81310-437
Rua Brazílio de Araújo,Cidade Industrial,Curitiba,81312-050
Rua Agostinho Brusamolin,Cidade Industrial,Curitiba,81312-090
Rua José Zaleski,Cidade Industrial,Curitiba,81312-110
Rua Eugênia Maria Baptista,Cidade Industrial,Curitiba,81315-110
Rua Nagib Nakle Mitri,Cidade Industrial,Curitiba,81315-220
Rua Orlando Luís Lamarca,Cidade Industrial,Curitiba,81315-660
Rua Carlos Klemtz,Fazendinha,Curitiba,81320-000
Rua Afonso Fruet,Fazendinha,Curitiba,81320-020
Rua Rio Azul,Fazendinha,Curitiba,81320-040
Rua Professor Elevir Dionysio,Fazendinha,Curitiba,81320-090
Rua Miguel Odia Fagundes,Fazendinha,Curitiba,81320-150
Rua Juvenal Carvalho,Fazendinha,Curitiba,81320-185
Rua Doutor Manoel Francisco Ferreira Correia,Portão,Curitiba,81320-260
Rua Desembargador Lauro Sodré Lopes,Portão,Curitiba,81320-290
Rua Dionira Moletta Klemtz,Fazendinha,Curitiba,81320-390
Rua Antônio Dalmarco,Fazendinha,Curitiba,81320-420
Rua Pedro Polati,Fazendinha,Curitiba,81330-050
Rua Fernando de Souza Costa,Fazendinha,Curitiba,81330-170
Rua Ary Rolim Costa,Fazendinha,Curitiba,81330-180
Rua Arnaldo Thá,Fazendinha,Curitiba,81330-200
Rua Jacob Scuissiatto,Fazendinha,Curitiba,81330-240
Rua Viriato Corrêa,Fazendinha,Curitiba,81330-370
Rua Berta Klemtz,Fazendinha,Curitiba,81330-380
Rua Leonardo Javorski,Fazendinha,Curitiba,81330-480
Rua Carlos João Goudard,Fazendinha,Curitiba,81330-540
Rua Daniel Comboni,Fazendinha,Curitiba,81330-550
Rua Edvino Antônio Deboni,Fazendinha,Curitiba,81330-600
Rua Léia Filomena Dias,Fazendinha,Curitiba,81330-680
Rua João Bettega,Cidade Industrial,Curitiba,81350-000
Rua Professor Algacyr Munhoz Mader,Cidade Industrial,Curitiba,81350-010
Rua Luiz Cardoso,Cidade Industrial,Curitiba,81350-120
Rua Senador Accioly Filho,Cidade Industrial,Curitiba,81350-200
Rua Desembargador Cid Campelo,Cidade Industrial,Curitiba,81350-260
Rua João Bettega,Cidade Industrial,Curitiba,81350-274
Conjunto Nova Barigui,Cidade Industrial,Curitiba,81350-300
Rua Atílio Vieira de Moura,Cidade Industrial,Curitiba,81350-550
Rua Renato Hugo Vardanega,Cidade Industrial,Curitiba,81350-668
Rua Engenheiro Elato Silva,Cidade Industrial,Curitiba,81350-669
Rua Rodrigo Faiçal Zeni,Cidade Industrial,Curitiba,81350-736
"Rua João Bettega, 5200",Cidade Industrial,Curitiba,81350-901
Avenida Juscelino Kubitschek de Oliveira,Cidade Industrial,Curitiba,81450-000
Estrada Velha do Barigui,Cidade Industrial,Curitiba,81450-020
Rua Alberto Ferreira,Cidade Industrial,Curitiba,81450-060
Rua Isidoro João Brzezinski,Cidade Industrial,Curitiba,81450-294
Rua Deputado Cunha Bueno,Cidade Industrial,Curitiba,81450-320
Rua Aníbio Gonçalves de Souza,Cidade Industrial,Curitiba,81450-420
Rua Pedro Driessen Filho,Cidade Industrial,Curitiba,81450-430
Rua Professora Pompília Lopes dos Santos,Cidade Industrial,Curitiba,81450-740
Rua Professora Maria do Belém França,São Miguel,Curitiba,81452-358
Avenida Juscelino Kubitschek de Oliveira,Cidade Industrial,Curitiba,81460-000
Rua Vicente Michelotto,Cidade Industrial,Curitiba,81460-010
Rua Ilnah Pacheco Secundino de Oliveira,Cidade Industrial,Curitiba,81460-032
Rua Paul Garfunkel,Cidade Industrial,Curitiba,81460-040
Rua João Lunardelli,Cidade Industrial,Curitiba,81460-100
Rua Roberto Ozório de Almeida,Cidade Industrial,Curitiba,81460-110
Rua Hasdrúbal Bellegard,Cidade Industrial,Curitiba,81460-120
Rua Francisco Sobania,Cidade Industrial,Curitiba,81460-130
Rua Gouber Pinto Dionísio,Cidade Industrial,Curitiba,81460-140
Rua José Armindo de Paula,Cidade Industrial,Curitiba,81460-170
Rua Ney Pacheco,Cidade Industrial,Curitiba,81460-176
Rua Beato Gaspar Stanggassinger,Cidade Industrial,Curitiba,81460-186
Rua Doutor Levi Miró Carneiro,Cidade Industrial,Curitiba,81460-189
Rua João Haupt,Cidade Industrial,Curitiba,81460-206
Rua Ari Manfron,Cidade Industrial,Curitiba,81460-208
Rua Herculano de Araújo Filho,Cidade Industrial,Curitiba,81460-209
Rua Martha Gembaroski Tuleski,Cidade Industrial,Curitiba,81460-280
Rua Engenheiro Eduardo Afonso Nadolny,Cidade Industrial,Curitiba,81460-283
Rua Engenheiro Eduardo Afonso Nadolny,Cidade Industrial,Curitiba,81460-310
Rua Epaminondas Ribeiro,Cidade Industrial,Curitiba,81460-355
Rua Walter José Wunderlich Júnior,Cidade Industrial,Curitiba,81460-357
"Avenida Juscelino Kubitschek de Oliveira, 11800",Cidade Industrial,Curitiba,81460-900
Travessa das Araucárias,Tatuquara,Curitiba,81470-015
Rua Anízia Maria da Conceição Ferreira,Tatuquara,Curitiba,81470-060
Rua Enette Dubard,Tatuquara,Curitiba,81470-075
Rua João Eneas Ramos de Sá,Tatuquara,Curitiba,81470-085
Travessa José Aníbal Dutra Lamin,Tatuquara,Curitiba,81470-095
Travessa Wilmar Sauner,Tatuquara,Curitiba,81470-130
Rua Engenheiro João Kloss,Tatuquara,Curitiba,81470-195
Rua Tenente-Coronel Manoel Eufrásio de Assumpção,Tatuquara,Curitiba,81470-210
Travessa Kalil Karan Filho,Tatuquara,Curitiba,81470-215
Rua Ferdinand Otto Müller,Tatuquara,Curitiba,81470-237
Rua Paulino Silva,Tatuquara,Curitiba,81470-316
Rua Maria Breda,Tatuquara,Curitiba,81470-320
Rua Aldo Adolpho Pietrobelli,Tatuquara,Curitiba,81470-364
Rua Odir Gomes da Rocha,Tatuquara,Curitiba,81470-400
Rua Roberto Emílio Gava,Tatuquara,Curitiba,81470-540
Estrada Delegado Bruno de Almeida,Tatuquara,Curitiba,81480-000
Rua José Zanoncini,Tatuquara,Curitiba,81480-080
Rua Camilo Bueno,Tatuquara,Curitiba,81480-110
Rua Antônio Gai,Tatuquara,Curitiba,81480-140
Rua Alberto Cominese,Tatuquara,Curitiba,81480-143
Travessa Francisco Gabardo,Tatuquara,Curitiba,81480-146
Rua Júlio Batista Pereira,Tatuquara,Curitiba,81480-165
Rua Alfredo Vendramin,Tatuquara,Curitiba,81480-188
Rua Jovenilson Américo de Oliveira,Tatuquara,Curitiba,81480-230
Rua Jornalista Silvino Alves Batista,Tatuquara,Curitiba,81480-250
Rua Doutor José Pires Braga,Tatuquara,Curitiba,81480-257
Rua Francisco José Bozza,Tatuquara,Curitiba,81480-335
Rua Evelázio Augusto Bley,Tatuquara,Curitiba,81480-350
Rua Antônio Arquizes,Tatuquara,Curitiba,81480-404
Estrada Delegado Bruno de Almeida,Campo de Santana,Curitiba,81490-000
Rua Ângelo Tozim,Campo de Santana,Curitiba,81490-030
Rua Adanary Freitas dos Santos,Campo de Santana,Curitiba,81490-037
Rua Emerson Aparecido Rodrigues,Campo de Santana,Curitiba,81490-080
Rua Felicidade Vitorina Suek,Campo de Santana,Curitiba,81490-130
Rua das Margaridas,Campo de Santana,Curitiba,81490-190
Rua Tenente-Coronel Arlindo Cândido Molina,Campo de Santana,Curitiba,81490-210
Rua José Bertoldi,Campo de Santana,Curitiba,81490-366
Rua Antônio Giovanni Bertoldi,Campo de Santana,Curitiba,81490-378
Rua Lydia Girardi Bertholdi,Campo de Santana,Curitiba,81490-416
Rua Joaquim Bertholdi,Campo de Santana,Curitiba,81490-418
Rua Augusto Bertoldi,Campo de Santana,Curitiba,81490-420
Rua Antônio Bertoldi,Campo de Santana,Curitiba,81490-426
Rua Wadih Riskala,Campo de Santana,Curitiba,81490-436
Rua Bispo Dom Jerônimo Mazzarotto,Campo de Santana,Curitiba,81490-448
Rua Altevir Luiz Dallagassa,Campo de Santana,Curitiba,81490-450
Rua Adolpho Bertoldi,Campo de Santana,Curitiba,81490-470
Rua Ismael de Almeida,Campo de Santana,Curitiba,81490-492
Rua Belmira Carvalho Bertoldi,Campo de Santana,Curitiba,81490-502
Rua Emílio Teles de Lima,Campo de Santana,Curitiba,81490-504
Rua Belmiro Krüger,Campo de Santana,Curitiba,81490-514
Rua Lucas Carvalho,Campo de Santana,Curitiba,81490-524
Rua Marcos Bertoldi,Campo de Santana,Curitiba,81490-530
Rua Humberto Bertoldi,Campo de Santana,Curitiba,81490-544
Rua Professor Gilberto Tim,Campo de Santana,Curitiba,81490-546
Rua Luiz Fernando Castro Ballao,Campo de Santana,Curitiba,81490-680
Estrada Delegado Bruno de Almeida,Caximba,Curitiba,81495-000
Avenida Senador Salgado Filho,Guabirotuba,Curitiba,81510-001
Rua Plácido de Castro,Guabirotuba,Curitiba,81510-030
Rua Deputado Leoberto Leal,Guabirotuba,Curitiba,81510-090
Rua João Ferreira Leite,Guabirotuba,Curitiba,81510-150
Rua Edgard Degas,Guabirotuba,Curitiba,81510-280
Rua Capitão João Ribas de Oliveira,Guabirotuba,Curitiba,81510-350
Rua Luiz de Freitas,Guabirotuba,Curitiba,81510-400
Rua José Gianinni Pancetti,Guabirotuba,Curitiba,81510-430
Rua Walter Rodolfo Behling,Guabirotuba,Curitiba,81510-570
Rua Adão Pietnoska,Guabirotuba,Curitiba,81510-680
Avenida Comendador Franco,Guabirotuba,Curitiba,81520-000
Praça Professor Camillo Stellfeld,Jardim das Américas,Curitiba,81520-170
Rua Alcides Therézio de Carvalho,Guabirotuba,Curitiba,81520-230
Rua João Carlos de Souza Castro,Guabirotuba,Curitiba,81520-290
Rua Bela Vista,Guabirotuba,Curitiba,81520-340
Rua Ministro Gabriel Passos,Guabirotuba,Curitiba,81520-620
Avenida Nossa Senhora de Lourdes,Jardim das Américas,Curitiba,81530-020
Rua Frei Fabiano de Cristo,Jardim das Américas,Curitiba,81530-110
Rua Coronel Joaquim Lacerda,Jardim das Américas,Curitiba,81530-160
Rua Carlos Pradi,Jardim das Américas,Curitiba,81530-180
Rua João Itiberê,Jardim das Américas,Curitiba,81530-200
Rua Rodolpho Senff,Jardim das Américas,Curitiba,81530-240
Rua Heitor de Andrade,Jardim das Américas,Curitiba,81530-310
Rua Pedro Demeterco,Jardim das Américas,Curitiba,81530-320
Rua Sinke Ferreira,Jardim das Américas,Curitiba,81530-340
Rua Marechal Cardoso Júnior,Jardim das Américas,Curitiba,81530-420
Rua Joaquim Amaral,Jardim das Américas,Curitiba,81530-430
Avenida Comendador Franco,Jardim das Américas,Curitiba,81530-434
Rua Doutor Constante Coelho,Jardim das Américas,Curitiba,81530-470
Rua Doutor Joaquim Ignácio Silveira da Motta,Uberaba,Curitiba,81530-512
Rua Doutor Alfredo Vieira Barcelos,Uberaba,Curitiba,81530-560
"Avenida Coronel Francisco Heráclito dos Santos, 100",Jardim das Américas,Curitiba,81531-980
Rua Câmara Júnior,Jardim das Américas,Curitiba,81540-000
Rua Doutor Bronislau Ostoja Roguski,Jardim das Américas,Curitiba,81540-080
Rua Coronel Alfredo Ferreira da Costa,Jardim das Américas,Curitiba,81540-090
Rodovia BR-277 Curitiba-Paranaguá,Jardim das Américas,Curitiba,81540-115
Rua Pedro Drulla,Jardim das Américas,Curitiba,81540-140
Rua Wilson Valdívia Domingues,Jardim das Américas,Curitiba,81540-170
Rua Professor João Doetzer,Jardim das Américas,Curitiba,81540-190
Rua Tenente-Brigadeiro Francisco de Assis Corrêa de Mello,Jardim das Américas,Curitiba,81540-210
Rua Almirante Dídio Costa,Jardim das Américas,Curitiba,81540-230
Rua Francisco Maravalhas,Jardim das Américas,Curitiba,81540-360
Rua Francisco Castellano,Jardim das Américas,Curitiba,81540-370
Rua Dona Sazá Lattes,Uberaba,Curitiba,81540-460
Rua Maria Luiza Bazzani Natal,Uberaba,Curitiba,81540-540
Rua Francisco Cascardo,Uberaba,Curitiba,81540-560
Rua Ivo Ferro,Uberaba,Curitiba,81540-570
Rua Júlio Wischral,Uberaba,Curitiba,81540-590
Rua José Choinski,Uberaba,Curitiba,81540-620
Rua Capitão Leônidas Marques,Uberaba,Curitiba,81550-000
Rua Ata,Uberaba,Curitiba,81550-030
Rua Augusto Steembock,Uberaba,Curitiba,81550-080
Rua Tucum,Uberaba,Curitiba,81550-160
Rua Arthur Staude,Uberaba,Curitiba,81550-190
Rua Alberto Pasqualini,Uberaba,Curitiba,81550-310
